age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
37,2,290609,5,0,0,4,2,0,0,0,40,38,0
44,4,216921,2,2,7,0,4,1,0,0,70,38,0
23,2,120046,8,4,0,3,4,1,0,0,40,38,0
41,2,324629,9,2,3,0,4,1,0,0,40,40,0
45,2,81132,6,2,12,0,1,1,0,0,55,38,1
29,2,160279,5,0,6,4,4,1,0,0,40,38,0
33,2,229732,9,4,11,1,4,1,0,0,45,38,1
61,1,144723,10,2,3,0,4,1,7298,0,60,38,1
29,2,148431,8,2,11,5,3,0,7688,0,45,38,1
22,2,160398,6,4,11,2,4,1,0,0,38,38,0
28,2,129460,1,4,2,1,4,1,0,0,40,7,0
30,2,252752,9,2,9,5,4,0,0,0,40,38,0
20,2,58222,6,4,5,3,4,1,0,0,20,38,0
45,2,114459,5,2,2,0,4,1,0,0,50,38,1
42,2,223934,8,0,3,4,4,0,0,0,40,38,0
34,2,84119,5,4,2,3,4,1,0,0,40,38,0
31,2,159123,9,2,9,0,4,1,0,0,60,38,1
23,2,195532,9,4,3,3,4,0,0,0,40,38,0
50,2,191299,5,2,2,0,4,1,0,0,50,38,0
40,2,198316,2,2,3,0,4,1,0,0,40,38,1
57,2,162301,5,0,0,1,4,0,0,0,45,38,0
35,2,143152,6,2,0,5,4,0,3908,0,27,38,0
24,2,92609,9,4,3,3,4,1,0,0,45,38,0
27,2,247819,6,4,0,1,4,0,0,0,15,38,0
27,1,229223,6,4,10,3,4,0,0,0,40,38,1
45,3,142719,5,2,11,0,4,1,0,0,40,38,0
67,2,86111,11,2,9,0,4,1,0,0,30,38,0
23,5,35633,6,4,7,1,4,1,0,0,50,38,0
46,2,164749,6,2,3,0,4,1,0,0,40,38,1
38,2,430828,9,2,11,0,4,1,0,0,40,38,1
50,2,173630,5,0,11,1,4,1,0,0,60,38,0
55,2,49737,6,2,11,0,4,1,0,0,50,38,0
67,2,183616,5,2,3,5,4,0,0,0,50,8,0
65,2,129426,6,6,0,1,4,0,0,0,40,38,0
37,2,430828,2,0,2,1,4,1,0,0,40,38,0
39,5,55568,5,2,0,5,4,0,0,0,40,38,0
38,2,32372,7,2,2,0,4,1,0,0,40,38,0
46,2,393715,6,2,3,0,4,1,8614,0,50,38,1
50,2,143953,5,2,11,0,4,1,0,0,65,38,1
54,2,90363,8,2,3,0,4,1,0,0,40,38,1
40,2,53727,10,4,11,1,4,1,0,0,50,38,1
30,2,130021,0,2,2,0,4,1,2829,0,40,38,0
50,2,173630,5,2,4,0,4,1,0,0,35,38,0
28,2,410351,6,4,2,1,4,1,0,0,30,38,0
34,2,399386,7,2,2,0,4,1,0,0,53,38,0
55,2,157932,5,0,5,1,4,1,0,0,40,38,0
20,2,133061,5,4,5,3,4,1,0,0,40,38,0
21,2,107895,6,4,0,1,4,1,0,0,35,38,0
39,2,63021,6,0,7,1,4,0,0,0,20,38,0
43,2,186144,5,2,2,0,4,1,0,0,40,38,1
33,1,32372,5,4,7,4,0,1,0,0,40,38,0
26,2,179569,6,4,0,1,4,0,0,0,40,38,0
45,5,101299,11,2,9,0,4,1,0,0,40,38,1
31,5,113129,6,4,7,3,4,0,0,0,65,38,0
32,2,316470,0,2,2,0,4,1,0,0,60,25,0
60,4,89884,5,2,11,0,4,1,0,0,50,38,0
41,2,32372,5,2,6,0,4,1,0,0,40,38,1
21,2,315303,6,4,7,3,2,1,0,0,20,38,0
27,2,254500,6,0,0,4,2,0,0,0,36,38,0
33,2,419895,0,0,5,4,4,1,0,0,40,25,0
43,2,159549,5,2,2,0,4,1,0,0,40,38,0
27,2,160786,3,2,2,0,4,1,0,1887,40,38,1
18,4,258474,2,4,4,3,4,1,0,0,40,38,0
48,4,370119,6,2,3,0,4,1,0,0,40,38,1
37,2,50837,0,0,3,1,4,1,0,0,50,38,0
58,2,137506,5,2,6,0,4,1,0,0,40,38,0
57,2,430828,4,2,13,0,2,1,7688,0,40,38,1
42,1,175642,9,4,0,1,4,0,8614,0,40,38,1
24,2,183594,5,4,0,2,4,1,0,0,40,38,0
26,2,341353,9,4,7,2,4,1,0,0,15,38,0
43,3,247981,5,0,2,4,4,1,5455,0,50,38,0
34,2,193565,3,2,2,0,4,1,0,0,40,38,0
38,2,39606,9,2,3,5,4,0,0,0,40,38,0
51,4,127149,3,2,4,0,4,1,0,0,45,38,1
49,4,182752,11,2,9,5,4,0,0,0,35,38,1
26,2,269060,9,4,0,3,4,0,0,0,40,38,0
28,2,179949,5,0,13,4,2,0,0,0,20,38,0
22,0,32950,6,2,11,0,4,1,0,1887,37,38,0
26,2,160445,5,0,2,1,4,1,0,0,40,38,0
45,2,223999,1,2,7,0,4,1,0,1848,40,38,1
39,2,81487,6,0,3,4,4,0,0,625,40,38,0
23,2,314539,5,2,11,0,4,1,0,0,40,38,0
42,1,100793,9,2,9,0,4,1,0,0,60,38,1
39,0,255407,5,2,2,0,4,1,0,0,40,38,0
43,0,92775,7,0,2,1,4,1,0,0,40,38,0
33,4,33308,6,4,4,1,4,1,0,0,70,38,0
67,5,430828,9,2,3,0,4,1,0,0,20,38,0
32,2,107218,9,4,0,1,1,1,0,0,40,38,0
25,2,123586,6,4,0,4,3,1,0,0,40,38,0
53,2,158352,0,2,7,2,4,0,0,0,24,21,0
38,2,76317,7,2,3,0,4,1,0,0,55,38,1
20,2,122346,5,4,6,3,4,1,0,0,40,38,0
26,2,430828,5,2,2,0,4,1,0,0,40,38,0
23,2,162228,5,4,13,3,4,1,0,0,40,38,0
43,5,115005,5,0,12,1,4,0,0,0,40,38,0
29,5,183285,6,4,10,1,4,1,0,0,36,38,0
34,2,169605,2,5,7,4,4,0,0,0,36,38,0
24,2,430828,6,4,11,3,4,1,0,0,35,38,0
44,1,124692,10,2,9,0,4,1,0,0,35,38,1
19,2,63918,6,4,0,1,4,1,0,0,40,38,0
47,2,102569,9,2,0,0,4,1,0,0,40,38,1
40,2,289309,6,0,7,1,4,0,0,0,48,38,0
45,2,101825,5,6,11,4,4,0,0,0,45,38,0
43,2,206833,5,5,5,4,2,0,0,0,45,38,0
50,2,145333,11,0,9,2,4,1,8614,0,50,38,1
29,2,206351,9,4,9,1,4,1,0,0,40,38,0
47,2,198200,9,4,3,1,4,1,0,0,50,38,0
24,2,140001,5,4,11,3,4,1,0,0,35,7,0
21,2,143604,5,4,0,3,4,0,0,0,40,38,0
30,4,146161,5,2,3,0,4,1,0,1887,50,38,1
67,4,192413,11,0,9,2,4,1,0,0,40,38,0
67,4,139889,6,2,4,0,4,1,2653,0,70,38,0
27,2,104917,7,2,2,0,4,1,0,0,40,38,0
32,1,161478,9,0,0,4,1,0,0,0,46,38,0
30,2,35644,3,2,5,0,4,1,0,0,50,38,0
29,1,116751,7,0,10,4,4,1,0,0,56,38,0
18,2,238867,3,4,5,3,4,1,0,1602,40,38,0
31,2,265706,5,2,2,0,4,1,7298,0,40,38,1
39,5,179668,6,2,10,0,4,1,0,0,70,38,0
21,2,57951,6,4,7,3,4,0,0,0,30,38,0
31,2,176711,5,2,13,0,4,1,0,0,38,38,0
33,1,368675,6,2,10,0,4,1,0,0,40,38,0
39,2,216149,11,0,9,1,4,1,0,0,70,38,1
29,2,173851,5,2,2,0,4,1,0,0,40,38,0
34,2,90705,6,2,12,0,4,1,0,1485,40,38,0
52,5,216342,9,6,3,4,4,0,0,0,55,38,0
35,2,140752,5,4,11,1,4,1,0,0,25,38,0
33,2,116508,2,2,2,0,4,1,0,0,40,38,0
43,2,180303,9,2,3,0,1,1,0,0,50,38,1
51,1,110327,9,2,3,0,4,1,0,0,40,38,1
36,2,185607,5,4,7,4,4,0,0,0,30,38,0
18,1,244856,3,4,9,3,4,0,0,0,40,38,0
32,2,198068,5,2,2,0,4,1,0,0,40,38,0
39,2,97136,5,4,6,4,2,0,0,0,40,38,0
19,3,164658,6,4,4,3,4,1,0,0,60,38,0
54,2,235693,3,0,0,1,4,1,0,0,40,38,1
45,2,197038,9,0,9,1,4,1,0,0,50,38,1
47,1,97419,9,0,9,1,2,0,0,0,40,38,0
49,4,208872,5,2,4,0,4,1,0,1672,70,38,0
32,2,205528,5,0,0,4,4,0,0,0,40,38,0
28,3,146042,5,2,2,0,4,1,0,0,50,38,0
39,3,222641,9,2,11,0,4,1,0,0,40,38,0
27,3,376936,5,4,11,1,4,1,0,0,50,38,0
42,1,138077,10,2,9,5,4,0,0,0,38,38,1
24,2,155913,9,2,9,0,4,1,0,0,44,38,0
45,2,36006,9,2,2,0,4,1,0,0,45,38,1
19,2,214678,5,4,7,3,4,1,0,0,30,38,0
46,2,369538,2,2,13,0,4,1,0,0,40,38,1
50,2,166565,5,2,13,0,4,1,0,0,40,38,0
32,2,257043,5,4,0,1,4,0,0,0,42,38,0
47,3,181130,11,2,9,0,4,1,8614,0,50,38,1
43,4,38876,5,2,4,0,4,1,0,0,50,38,0
29,2,187073,9,4,2,1,4,1,0,0,40,38,0
67,2,313749,9,4,9,3,4,0,0,0,15,38,0
41,2,331651,11,2,3,5,4,0,0,0,50,23,1
24,2,243368,0,4,4,1,4,1,0,0,36,25,0
24,2,32921,6,4,4,3,4,1,0,0,50,38,0
24,2,117167,6,4,7,1,4,0,0,0,53,38,0
35,2,401930,5,2,0,5,4,0,0,1887,42,38,1
30,2,114691,9,4,0,2,4,1,0,0,40,38,0
46,2,99385,9,5,3,4,4,0,0,0,40,38,0
19,1,210308,6,4,0,3,4,0,0,1721,30,38,0
39,2,252327,1,5,2,3,4,1,0,0,35,25,0
43,2,90582,5,2,13,0,4,1,0,0,40,38,0
35,2,190194,5,4,0,1,4,0,0,0,40,38,0
65,2,264188,5,6,11,1,4,0,0,0,24,38,0
34,2,243776,5,0,2,4,4,1,0,0,40,38,0
41,2,67065,7,2,11,0,4,1,0,0,40,38,0
24,4,204209,6,4,4,3,4,1,0,0,60,38,0
24,2,226668,5,4,7,1,0,1,0,0,35,38,0
34,3,174215,10,4,3,1,4,0,4787,0,45,9,1
33,2,315143,5,2,11,0,4,1,0,0,40,4,1
37,2,118681,5,4,6,1,4,1,0,0,38,32,0
39,4,208109,5,2,13,0,4,1,0,0,60,38,1
58,2,116901,5,0,7,4,4,0,0,0,25,38,0
36,4,405644,5,2,2,0,4,1,0,0,35,25,0
33,0,293550,6,2,12,5,4,0,4064,0,40,38,0
42,1,328581,10,2,9,0,4,1,0,0,55,38,0
57,2,158827,5,5,2,4,4,1,0,0,40,38,0
67,0,65475,5,2,12,0,4,1,0,0,40,38,1
23,2,159709,5,0,2,1,4,1,0,0,40,38,0
35,2,140474,6,2,9,0,0,1,0,0,40,38,0
43,2,144778,9,2,9,0,4,1,0,0,55,21,1
39,4,83242,6,2,4,0,4,1,0,0,60,38,0
36,2,143385,5,4,2,1,4,1,0,0,40,38,0
29,1,167544,8,0,7,4,4,0,0,0,15,38,0
25,2,122175,5,4,5,3,4,1,0,0,40,38,0
54,2,378747,2,5,13,4,2,1,0,0,45,38,1
24,2,230475,5,2,2,0,4,1,0,0,44,38,0
50,3,120781,9,2,11,0,1,1,0,0,60,34,1
67,2,206232,2,2,6,0,4,1,0,0,50,38,0
61,2,298400,9,0,11,1,2,1,4787,0,48,38,1
51,0,163671,9,2,3,0,4,1,0,1887,40,38,0
38,4,140583,10,2,4,0,4,1,0,0,70,38,0
51,2,137253,5,0,9,4,4,0,0,0,40,38,1
28,2,246974,5,4,7,1,4,1,0,0,40,38,0
66,4,182470,11,2,9,0,4,1,0,0,25,38,1
57,3,107617,5,5,4,1,4,1,0,0,60,38,1
29,2,250819,6,4,0,1,4,0,0,0,40,38,0
21,2,196508,6,4,11,3,2,0,0,0,40,38,0
42,2,367533,2,2,2,3,3,1,0,0,43,38,1
67,2,188709,11,2,9,0,4,1,8614,0,50,38,1
50,2,271160,6,0,11,1,4,0,0,0,40,38,0
65,2,173674,5,0,7,2,4,0,0,0,15,38,0
44,2,322391,3,5,7,4,2,0,0,0,30,38,0
34,2,209691,7,2,9,0,4,1,4386,0,50,38,1
18,2,104232,2,4,7,3,4,1,0,0,15,38,0
43,2,88233,6,2,13,0,4,1,0,0,60,38,0
32,2,240888,8,0,0,4,4,0,0,0,40,38,0
54,2,169719,9,2,11,0,4,1,3103,0,40,38,1
20,2,129240,6,4,0,3,4,0,0,0,20,38,0
23,2,160968,6,4,9,3,4,1,0,0,15,38,0
34,2,236861,5,2,7,0,4,1,0,0,45,38,0
30,2,109282,6,4,11,3,4,1,0,0,20,38,0
32,2,215047,0,2,6,0,4,1,0,0,40,38,0
40,2,115932,9,2,9,0,4,1,0,0,60,20,1
28,2,55360,6,4,2,1,2,1,0,0,40,38,0
44,2,224658,5,2,2,0,4,1,0,0,45,38,1
29,1,376302,7,2,12,5,4,0,0,0,35,26,1
28,2,183597,11,4,9,1,4,1,594,0,50,10,0
37,2,115289,6,2,3,0,4,1,0,0,40,38,0
56,3,258883,6,2,2,0,4,1,0,0,40,38,0
27,2,69132,9,4,9,1,4,1,0,0,40,38,0
34,2,207301,5,0,6,4,4,0,0,0,20,38,0
37,2,179671,5,0,2,1,4,1,0,0,40,38,0
66,4,140456,9,2,11,0,4,1,0,0,40,38,1
19,2,327397,5,4,9,3,4,1,0,0,30,38,0
60,2,200235,7,0,9,4,4,0,0,0,40,38,0
54,4,108435,6,2,13,0,4,1,2829,0,30,38,0
47,2,195978,5,2,2,0,4,1,0,0,40,38,1
47,2,329144,6,0,9,1,4,1,0,0,48,38,1
48,3,250674,7,2,2,0,4,1,0,0,60,38,0
50,3,132716,6,2,3,0,4,1,0,0,50,10,1
62,2,174201,1,6,7,4,2,0,0,0,25,38,0
45,2,167617,6,2,7,0,4,1,0,0,40,38,0
55,1,254949,5,2,5,0,4,1,0,0,40,38,0
62,2,319582,5,6,11,1,4,0,0,0,32,38,0
25,2,248990,2,2,6,0,4,1,0,0,40,12,0
49,2,144396,3,0,3,1,4,0,0,0,38,38,0
32,5,200469,6,4,10,4,2,0,3887,0,40,38,0
25,0,55636,5,4,5,1,0,1,0,0,40,38,0
39,2,185624,6,2,6,0,4,1,0,0,50,38,0
27,1,125442,6,2,3,0,4,1,0,0,50,38,0
43,2,160943,5,2,7,0,2,1,0,0,40,38,1
30,2,243841,5,0,7,2,1,0,0,0,40,34,0
21,2,34616,6,4,11,3,4,0,0,0,20,38,0
33,2,235847,11,2,3,5,4,0,0,0,40,38,1
33,2,174789,6,4,0,1,4,1,0,0,50,38,0
33,2,280111,3,4,0,4,2,0,0,0,38,38,0
67,2,236055,0,6,7,1,4,0,0,0,35,38,0
25,2,237865,6,4,7,3,2,1,0,0,42,38,0
18,2,194612,3,4,7,3,4,1,0,0,25,38,0
20,2,173851,6,4,4,3,4,1,0,0,40,38,0
19,2,372483,6,4,7,2,2,1,0,0,35,38,0
67,0,422149,6,2,3,0,4,1,8614,0,40,38,1
31,2,174201,8,2,3,0,4,1,0,0,40,38,0
26,2,272618,9,2,11,0,4,1,0,0,55,38,0
52,2,74660,10,2,3,0,4,1,0,0,40,38,0
26,2,201481,9,4,3,1,4,0,0,0,40,38,0
38,2,175232,5,0,6,1,4,1,0,0,45,38,0
25,2,336440,6,4,7,1,4,1,0,0,40,38,0
22,2,46645,9,4,9,1,4,0,0,0,15,38,0
48,5,32372,6,2,10,0,4,1,0,1887,40,38,1
53,2,281425,5,2,2,0,4,1,0,0,40,38,1
30,4,32372,8,0,2,1,4,1,0,0,50,38,0
44,2,310255,6,2,2,0,4,1,0,0,60,38,1
32,0,82393,9,2,9,0,1,1,0,0,56,38,1
59,4,190514,3,2,2,0,4,1,0,0,20,38,0
49,2,165513,6,0,5,4,2,0,0,0,40,38,0
31,2,226696,5,4,2,1,4,1,0,0,50,38,1
53,2,195813,0,2,2,0,3,1,5178,0,40,32,1
44,2,165815,1,4,6,1,4,1,0,0,40,38,0
36,2,123983,9,2,9,0,1,1,0,0,55,23,1
36,2,235371,5,4,11,1,4,0,0,0,40,38,0
37,2,147258,1,2,6,0,4,1,0,0,50,38,1
67,3,171564,5,2,9,5,4,0,8614,0,30,8,1
29,2,255949,9,4,11,4,2,1,0,0,40,38,0
52,2,186272,5,0,11,1,4,1,0,0,40,38,0
37,2,282872,5,2,2,0,4,1,0,1628,40,38,0
21,2,111676,6,4,7,1,4,0,0,0,40,38,0
36,2,199501,6,0,3,4,2,0,0,0,38,38,0
24,2,151443,5,4,6,2,2,0,0,0,30,38,0
31,2,145935,5,4,3,3,2,1,0,0,40,38,0
54,0,230387,5,6,0,4,4,0,0,0,35,38,0
44,2,127592,9,2,12,0,4,1,0,0,40,38,0
18,2,210828,6,4,5,3,3,1,0,0,30,38,0
41,2,297186,5,2,13,5,4,0,0,0,40,38,0
37,3,116554,10,0,3,1,4,0,0,0,70,38,0
26,5,147719,9,4,9,1,1,1,0,0,20,18,0
67,4,89011,11,2,9,0,4,1,0,0,50,1,0
31,2,38158,6,2,11,0,4,1,0,0,40,38,0
48,2,178686,5,0,2,1,4,1,0,0,40,38,0
26,2,155752,6,2,6,0,2,1,0,0,40,38,0
63,2,100099,1,2,13,0,4,1,0,0,40,38,0
19,2,231688,6,4,6,3,4,1,0,0,20,38,0
42,3,50122,5,2,11,0,4,1,0,0,60,38,0
64,0,86837,8,2,7,0,1,1,0,0,40,38,1
32,2,113364,9,4,13,1,4,1,0,0,40,38,0
50,2,289390,5,2,2,0,4,1,0,0,47,38,0
67,2,77884,5,2,4,0,1,1,0,0,40,29,0
32,2,390157,9,4,9,1,2,0,0,0,40,38,0
53,2,89587,6,2,13,0,4,1,7298,0,45,38,1
58,2,234328,9,0,11,1,4,1,0,0,40,38,0
37,1,365430,6,2,2,0,4,1,5178,0,40,38,1
24,2,410439,6,4,2,3,4,1,0,0,15,38,0
53,2,129525,9,2,3,0,4,1,0,0,50,38,1
23,2,166527,6,4,3,3,3,0,0,0,40,38,0
30,2,210906,5,2,3,2,4,0,0,0,40,38,0
38,2,405284,9,4,7,3,4,0,0,0,35,38,0
28,2,138269,5,4,2,1,4,1,0,0,40,38,0
19,2,32372,4,4,7,3,4,0,0,0,20,38,0
45,2,231672,5,2,6,0,2,1,0,0,40,38,0
26,2,258550,9,4,0,3,4,1,0,0,40,38,0
33,2,268147,1,4,11,4,4,0,0,0,40,38,0
54,2,37289,10,2,3,5,4,0,0,0,55,38,1
23,2,157951,6,4,3,1,4,0,0,0,50,38,0
43,3,225165,5,2,11,0,4,1,0,0,55,38,1
37,2,238049,1,4,8,1,4,0,0,0,30,7,0
31,2,197252,0,2,7,0,4,1,0,0,40,25,0
56,3,216636,4,2,3,0,4,1,0,1651,40,38,0
25,2,183575,3,4,2,3,4,1,0,0,40,38,0
18,2,32372,3,4,7,3,2,0,0,0,25,38,0
37,2,103925,5,6,0,4,4,0,0,0,68,38,0
60,2,32372,7,2,12,0,4,1,0,0,40,38,0
59,0,61298,9,3,3,1,4,0,0,0,40,38,0
59,0,190541,5,2,2,0,4,1,0,0,40,38,1
46,4,366089,11,2,9,0,4,1,8614,0,40,38,1
24,2,216129,5,4,2,3,4,1,0,1408,50,38,0
29,2,51944,5,2,7,5,4,0,4386,0,40,38,1
33,4,67482,7,0,7,4,4,0,0,0,70,38,0
23,5,279243,6,4,10,1,4,1,0,0,40,38,0
20,2,278391,6,4,0,3,4,1,0,0,25,26,0
60,2,349898,5,6,7,1,4,0,0,0,44,38,0
44,2,219441,2,4,11,4,3,0,0,0,35,5,0
18,2,173255,5,4,13,3,4,1,1055,0,25,38,0
52,0,32372,4,4,7,4,2,0,0,0,40,38,0
31,2,217460,5,0,2,1,4,1,0,0,45,38,0
30,2,163604,9,6,9,4,4,0,0,0,55,38,1
33,2,163110,5,2,5,0,4,1,3781,0,40,38,0
20,2,238685,6,4,7,1,4,0,0,0,32,38,0
33,2,213308,7,5,0,3,2,0,0,0,50,38,0
25,2,193773,5,4,7,1,2,0,0,0,35,38,0
63,2,114011,5,5,2,1,4,0,0,0,20,38,0
63,4,52144,6,6,3,1,4,1,0,0,35,38,0
43,2,347934,5,5,11,1,4,0,0,0,30,38,0
58,2,293399,3,6,6,1,4,0,0,0,40,38,0
35,2,127306,7,4,0,3,4,0,8614,0,40,38,1
42,2,366180,6,2,3,0,4,1,0,0,55,38,1
20,1,188950,6,4,10,3,4,1,0,0,25,38,0
35,2,189382,5,0,2,1,4,1,0,0,40,38,0
62,2,32372,1,2,3,0,4,1,0,0,40,38,0
41,2,283116,5,0,2,4,4,0,1506,0,50,38,0
43,4,182217,9,2,9,5,4,0,0,0,35,38,0
19,2,430828,4,4,6,3,4,1,0,0,40,38,0
46,2,163021,5,4,0,3,4,0,0,0,40,38,0
47,2,61885,9,2,9,0,4,1,8614,0,50,38,1
36,4,182898,9,2,3,0,4,1,7298,0,40,38,1
45,2,183092,8,4,0,1,2,0,0,0,40,38,0
48,2,32372,2,2,2,0,4,1,0,0,30,38,0
29,2,77572,8,4,0,1,1,0,0,0,40,38,0
48,5,118330,9,2,3,0,4,1,5178,0,40,38,1
36,2,430828,5,0,11,4,2,0,0,0,25,38,0
58,2,145574,3,2,2,0,4,1,0,0,40,38,0
43,2,302041,5,4,0,1,2,0,0,0,40,38,0
59,2,32552,9,2,2,0,4,1,0,0,15,38,0
42,2,185413,9,2,3,0,4,1,0,0,40,38,0
33,0,32372,7,2,12,0,4,1,0,0,40,38,1
23,0,163870,6,4,1,2,4,1,0,0,40,38,0
21,2,240063,6,4,5,3,4,1,0,0,25,38,0
48,2,208748,0,0,6,4,3,0,0,0,40,5,0
32,1,84119,5,2,2,0,4,1,0,0,40,38,0
31,2,84130,6,2,0,0,4,1,0,0,50,38,1
66,1,261062,10,6,9,1,4,0,0,0,40,38,0
23,1,336010,9,4,0,1,4,1,0,0,32,38,0
52,2,389270,6,2,0,5,4,0,0,0,35,38,1
18,2,138293,3,4,5,3,4,1,0,0,15,38,0
35,2,240389,6,2,11,0,4,1,0,0,43,38,1
39,2,190297,11,2,9,0,4,1,8614,0,55,38,1
24,2,149457,6,4,0,4,4,0,0,0,40,38,0
45,2,81534,5,2,7,0,1,1,0,0,70,23,1
25,2,378322,5,4,2,1,4,1,0,1887,50,38,0
29,0,196912,9,4,9,1,2,1,0,0,40,38,0
56,2,116143,9,2,0,0,4,1,5178,0,44,38,1
34,4,80933,5,0,4,1,4,1,0,0,40,38,0
64,1,190660,5,0,2,1,4,1,0,0,40,38,1
27,2,120155,5,2,0,0,4,1,0,0,39,38,0
47,2,167159,5,0,6,1,4,1,4650,0,40,38,0
36,2,58343,9,2,12,0,4,1,3103,0,42,38,1
44,0,161240,5,0,6,1,4,1,0,0,40,38,0
31,2,126402,5,4,4,1,2,0,0,0,60,38,0
23,2,148709,5,2,0,2,4,0,0,0,35,38,0
45,1,318280,6,2,9,0,4,1,7688,0,50,38,1
31,1,80058,5,4,6,3,4,1,0,0,64,38,0
45,2,274689,2,2,2,0,4,1,0,0,60,38,0
33,2,217460,8,2,9,0,4,1,0,0,40,38,1
33,1,33727,10,2,9,5,4,0,0,0,40,38,0
30,4,166961,6,2,0,5,4,0,0,0,20,38,1
25,2,146117,6,4,6,1,4,1,0,0,42,38,0
67,4,124449,10,2,3,0,4,1,0,1887,15,38,1
22,2,50163,1,4,13,3,4,1,0,0,40,38,0
30,2,235271,9,2,11,0,4,1,0,0,40,38,1
46,2,121124,8,2,3,0,4,1,8614,0,50,38,1
43,4,144218,4,2,13,0,4,1,0,0,60,38,0
37,2,94334,0,4,6,3,4,0,0,0,25,38,0
59,3,169982,6,2,3,0,4,1,8614,0,60,38,1
51,4,35295,5,4,4,4,4,1,0,0,45,38,0
47,2,133969,9,2,3,0,1,1,2885,0,65,23,0
36,2,35429,6,2,3,0,4,1,0,0,60,38,0
67,1,205580,0,2,9,0,4,1,0,0,15,38,0
32,1,177794,10,4,9,1,4,0,0,0,40,38,0
34,2,167474,5,2,11,0,4,1,0,0,50,38,0
51,1,35211,5,2,13,0,0,1,0,0,40,38,0
20,2,117244,5,4,6,4,4,0,0,0,45,38,0
57,2,194850,6,2,7,0,3,1,0,0,40,25,0
19,2,144911,6,4,7,3,4,1,0,0,20,38,0
45,2,197240,4,2,11,0,4,1,7688,0,40,38,1
55,2,101338,2,2,2,0,4,1,0,0,40,38,0
60,2,148522,6,2,2,0,0,1,0,0,40,38,0
35,2,166606,5,2,12,0,4,1,0,0,40,38,0
20,2,229414,5,4,6,3,4,0,0,0,30,38,0
34,1,209213,9,4,9,2,2,1,0,0,15,38,0
26,2,291968,11,2,9,0,4,1,0,1887,40,38,1
67,0,127858,6,6,12,1,4,0,3273,0,40,38,0
27,2,302406,10,2,9,0,4,1,0,0,55,38,0
37,4,32372,7,4,4,3,4,1,0,0,70,38,0
67,4,336007,5,2,11,0,4,1,0,0,40,38,0
46,0,349230,7,2,12,0,4,1,0,1848,40,38,1
36,1,101481,5,4,0,1,4,1,0,0,40,38,0
54,4,46704,5,2,4,0,4,1,0,0,60,38,1
49,2,233639,3,2,7,0,4,1,0,0,50,38,0
67,1,32372,5,2,4,0,4,1,0,0,40,38,0
34,2,54850,9,4,3,1,4,1,0,1590,50,38,0
30,2,293512,7,4,9,1,2,1,0,0,40,38,0
28,2,375655,9,4,11,4,4,1,0,0,50,38,0
28,2,105817,3,2,3,0,4,1,0,0,50,38,1
25,1,203408,6,2,7,0,4,1,0,0,40,38,0
26,2,162302,6,4,6,1,1,1,0,0,40,29,0
40,2,163455,6,2,12,0,4,1,0,0,55,38,1
32,1,100135,5,0,0,4,4,0,0,0,40,38,0
18,2,102182,4,4,8,1,4,0,0,0,30,38,0
36,2,414683,9,2,9,0,2,1,0,0,40,38,0
26,2,194352,9,4,9,3,4,0,0,0,40,38,0
24,2,194096,5,4,9,3,4,0,0,0,45,38,0
67,1,153602,5,2,7,0,4,1,6767,0,40,38,0
20,2,215495,6,4,0,3,4,0,0,0,40,25,0
27,2,164607,9,5,12,3,4,1,0,0,50,38,0
58,1,34878,9,0,9,1,4,0,0,0,50,38,0
37,2,126569,10,2,3,0,4,1,0,1887,40,38,1
28,2,32372,5,4,3,1,4,1,0,0,40,38,0
36,1,178222,9,0,9,1,4,0,0,0,60,38,0
45,1,56841,5,2,2,0,4,1,0,0,40,38,1
23,2,300275,5,4,11,1,4,1,0,0,48,38,0
67,1,197288,5,2,3,0,4,1,0,0,35,38,0
58,4,157786,5,2,3,0,4,1,0,0,40,38,0
22,2,110684,5,4,0,3,4,1,0,0,20,38,0
58,4,140729,9,2,4,0,4,1,0,0,35,38,0
53,0,90127,6,2,10,0,4,1,0,0,60,38,1
44,3,37997,5,2,4,0,4,1,0,0,60,38,0
31,2,61308,2,4,7,1,4,1,0,0,40,38,0
46,2,171199,9,0,6,4,3,0,0,0,40,32,0
48,2,128432,5,2,7,0,4,1,0,0,40,38,0
46,0,195023,6,5,0,4,4,0,0,0,40,38,0
43,2,122473,1,4,6,4,2,0,0,625,40,38,0
43,2,171888,6,0,0,1,4,0,0,0,40,38,0
18,3,183784,2,4,11,3,4,1,0,0,15,38,0
20,2,219262,6,4,11,3,4,1,0,0,40,38,0
22,2,71379,6,4,9,1,4,0,0,0,35,38,0
35,2,96824,6,0,7,4,4,0,0,0,40,38,0
29,2,242597,9,4,12,1,4,1,0,0,40,38,0
25,2,204536,5,4,2,1,4,1,0,0,35,38,0
54,2,143804,2,2,6,0,4,1,0,0,40,38,0
23,2,80680,6,2,11,3,4,0,0,0,16,38,0
36,2,301227,0,5,8,4,3,0,0,0,35,25,0
26,4,201930,5,2,2,0,4,1,0,0,50,38,0
25,1,176616,5,4,7,3,4,1,0,0,40,38,0
46,2,353219,1,0,7,4,4,0,0,0,40,38,0
41,2,126076,6,0,2,1,4,0,0,0,50,38,0
31,2,156493,5,4,9,3,4,1,0,0,40,38,0
